pool,entry_date,exit_date,symbol,system,entry_price,exit_price,bars_held,net_r,pnl_usdt,exit_reason,regime,risk_pct
B,2023-07-19,2023-08-01,AAVE_USDT,ConsecDownDays,71.71,61.57857143,12,-1.0,-8.1469,stop,MIXED,0.25
B,2023-07-18,2023-08-03,LTC_USDT,ConsecDownDays,91.56,80.70428571,15,-1.0,-8.1469,stop,MIXED,0.25
B,2023-07-17,2023-08-07,BCH_USDT,ConsecDownDays,241.9,237.7,20,-0.0972,-0.7921,time_exit,MIXED,0.25
B,2023-07-18,2023-08-08,BTC_USDT,ConsecDownDays,29859.13,29770.42,20,-0.0543,-0.4421,time_exit,MIXED,0.25
B,2023-07-18,2023-08-08,ETH_USDT,ConsecDownDays,1897.21,1856.3,20,-0.3453,-2.8131,time_exit,MIXED,0.25
B,2023-08-06,2023-08-17,XRP_USDT,ConsecDownDays,0.624,0.55654286,10,-1.0,-8.1082,stop,BEAR,0.25
B,2023-08-28,2023-09-18,INJ_USDT,ConsecDownDays,6.896,7.343,20,0.4535,3.6631,time_exit,BEAR,0.25
B,2023-09-09,2023-09-30,LPT_USDT,ConsecDownDays,6.35,5.44,20,-0.6131,-4.9524,time_exit,MIXED,0.25
B,2023-10-09,2023-10-30,BCH_USDT,ConsecDownDays,218.4,245.8,20,1.0585,8.5469,time_exit,MIXED,0.25
B,2023-11-13,2023-12-04,BCH_USDT,ConsecDownDays,234.0,252.3,20,0.7121,5.7648,time_exit,BULL,0.25
B,2023-11-13,2023-12-04,ZEN_USDT,ConsecDownDays,11.3,11.46,20,0.0715,0.5787,time_exit,BULL,0.25
B,2023-11-29,2023-12-20,GRT_USDT,ConsecDownDays,0.1433,0.1607,20,0.6711,5.433,time_exit,BULL,0.25
B,2023-11-30,2023-12-21,FIL_USDT,ConsecDownDays,4.384,5.499,20,1.931,15.6331,time_exit,BULL,0.25
B,2023-12-17,2024-01-07,APT_USDT,ConsecDownDays,8.0393,8.4746,20,0.2936,2.3817,time_exit,BULL,0.25
B,2024-01-21,2024-01-25,ORDI_USDT,ConsecDownDays,66.447,50.67328571,3,-1.0,-8.1704,stop,BULL,0.25
B,2024-01-07,2024-01-28,HBAR_USDT,ConsecDownDays,0.0752,0.0733,20,-0.1256,-1.0261,time_exit,BULL,0.25
B,2024-01-16,2024-02-06,NEAR_USDT,ConsecDownDays,3.24,2.736,20,-0.562,-4.5915,time_exit,BULL,0.25
B,2024-01-18,2024-02-08,APT_USDT,ConsecDownDays,8.7189,8.7575,20,0.0195,0.1593,time_exit,BULL,0.25
B,2024-01-20,2024-02-10,WLD_USDT,ConsecDownDays,2.498,2.488,20,-0.0172,-0.1406,time_exit,BULL,0.25
B,2024-01-21,2024-02-11,ARB_USDT,ConsecDownDays,1.8162,1.9417,20,0.2953,2.4126,time_exit,BULL,0.25
B,2024-01-21,2024-02-11,FET_USDT,ConsecDownDays,0.5933,0.6313,20,0.3193,2.6084,time_exit,BULL,0.25
B,2024-01-22,2024-02-12,SEI_USDT,ConsecDownDays,0.5974,0.7563,20,0.8026,6.5574,time_exit,BULL,0.25
B,2024-01-22,2024-02-12,SOL_USDT,ConsecDownDays,83.84,111.64,20,1.6786,13.7149,time_exit,BULL,0.25
B,2024-01-24,2024-02-14,ETH_USDT,ConsecDownDays,2235.02,2774.81,20,2.4208,19.7793,time_exit,BULL,0.25
B,2024-01-24,2024-02-14,LINK_USDT,ConsecDownDays,14.243,20.24,20,2.6176,21.3872,time_exit,BULL,0.25
B,2024-01-25,2024-02-15,ADA_USDT,ConsecDownDays,0.4666,0.6087,20,2.567,20.9208,time_exit,BULL,0.25
B,2024-01-25,2024-02-15,ORDI_USDT,ConsecDownDays,51.209,68.881,20,1.2925,10.5339,time_exit,BULL,0.25
B,2024-02-19,2024-03-05,PENDLE_USDT,ConsecDownDays,2.8519,2.35401429,14,-1.0,-8.3808,stop,BULL,0.25
B,2024-02-23,2024-03-15,AVAX_USDT,ConsecDownDays,35.92,58.36,20,4.6667,39.1103,time_exit,BULL,0.25
B,2024-02-23,2024-03-15,INJ_USDT,ConsecDownDays,32.93,44.48,20,1.9068,15.9808,time_exit,BULL,0.25
B,2024-02-23,2024-03-15,LINK_USDT,ConsecDownDays,17.935,19.63,20,0.8016,6.7179,time_exit,BULL,0.25
B,2024-02-23,2024-03-15,SOL_USDT,ConsecDownDays,99.9,183.95,20,6.651,55.7408,time_exit,BULL,0.25
B,2024-03-11,2024-03-15,TRX_USDT,ConsecDownDays,0.13372,0.12707429,3,-1.0,-8.3598,stop,BULL,0.25
B,2024-03-16,2024-04-06,FIL_USDT,ConsecDownDays,8.836,8.578,20,-0.0885,-0.7636,time_exit,BULL,0.25
B,2024-03-16,2024-04-06,ICP_USDT,ConsecDownDays,12.234,17.032,20,1.4302,12.3463,time_exit,BULL,0.25
B,2024-03-16,2024-04-06,LTC_USDT,ConsecDownDays,84.12,101.6,20,0.9064,7.8245,time_exit,BULL,0.25
B,2024-03-16,2024-04-06,PENDLE_USDT,ConsecDownDays,2.5185,6.456,20,5.4127,46.7267,time_exit,BULL,0.25
B,2024-03-18,2024-04-08,ARB_USDT,ConsecDownDays,1.6232,1.5694,20,-0.1285,-1.1091,time_exit,BULL,0.25
B,2024-04-03,2024-04-12,TIA_USDT,ConsecDownDays,11.95,9.79285714,8,-1.0,-8.6328,stop,BULL,0.25
B,2024-04-11,2024-04-13,BCH_USDT,ConsecDownDays,614.2,484.67142857,1,-1.0,-8.7954,stop,MIXED,0.25
B,2024-04-27,2024-05-01,DOGE_USDT,ConsecDownDays,0.14776,0.12273429,3,-1.0,-8.7518,stop,MIXED,0.25
B,2024-04-13,2024-05-04,BCH_USDT,ConsecDownDays,479.6,462.8,20,-0.1147,-1.0034,time_exit,MIXED,0.25
B,2024-04-13,2024-05-04,GRT_USDT,ConsecDownDays,0.2346,0.2753,20,0.6437,5.6335,time_exit,MIXED,0.25
B,2024-04-13,2024-05-04,ICP_USDT,ConsecDownDays,12.348,13.164,20,0.247,2.1616,time_exit,MIXED,0.25
B,2024-04-13,2024-05-04,NEAR_USDT,ConsecDownDays,5.215,6.864,20,1.0387,9.0904,time_exit,MIXED,0.25
B,2024-04-28,2024-05-19,HBAR_USDT,ConsecDownDays,0.1035,0.111,20,0.2224,1.9461,time_exit,MIXED,0.25
B,2024-04-30,2024-05-21,LPT_USDT,ConsecDownDays,12.376,20.672,20,2.6434,23.1342,time_exit,BULL,0.25
B,2024-05-01,2024-05-22,DOGE_USDT,ConsecDownDays,0.13021,0.16628,20,1.6972,14.8163,time_exit,BULL,0.25
B,2024-05-08,2024-05-29,ICP_USDT,ConsecDownDays,12.024,12.073,20,0.0285,0.2495,time_exit,BULL,0.25
B,2024-05-14,2024-06-04,ARKM_USDT,ConsecDownDays,2.2341,2.697,20,0.8247,7.2321,time_exit,BULL,0.25
B,2024-05-14,2024-06-04,FET_USDT,ConsecDownDays,2.002,2.125,20,0.3335,2.9247,time_exit,BULL,0.25
B,2024-05-14,2024-06-04,PENDLE_USDT,ConsecDownDays,3.88,6.125,20,2.9308,25.7021,time_exit,BULL,0.25
B,2024-05-25,2024-06-07,JTO_USDT,ConsecDownDays,3.77,2.97828571,12,-1.0,-8.8694,stop,MIXED,0.25
B,2024-05-25,2024-06-07,LTC_USDT,ConsecDownDays,84.98,78.50285714,12,-1.0,-8.8694,stop,MIXED,0.25
B,2024-06-01,2024-06-07,HBAR_USDT,ConsecDownDays,0.1,0.09015714,5,-1.0,-8.87,stop,MIXED,0.25
B,2024-06-21,2024-06-24,BTC_USDT,ConsecDownDays,64143.56,60680.30857143,2,-1.0,-8.8931,stop,MIXED,0.25
B,2024-06-10,2024-07-01,PENDLE_USDT,ConsecDownDays,5.224,4.985,20,-0.2729,-2.4271,time_exit,MIXED,0.25
B,2024-06-11,2024-07-02,BNB_USDT,ConsecDownDays,602.5,580.1,20,-0.3901,-3.4696,time_exit,MIXED,0.25
B,2024-07-05,2024-07-26,PEPE_USDT,ConsecDownDays,8.89e-06,1.202e-05,20,1.3947,12.3512,time_exit,MIXED,0.25
B,2024-08-02,2024-08-05,SOL_USDT,ConsecDownDays,152.77,128.96285714,2,-1.0,-8.887,stop,BEAR,0.25
B,2024-08-03,2024-08-05,PEPE_USDT,ConsecDownDays,8.62e-06,6.54e-06,1,-1.0,-8.887,stop,BEAR,0.25
B,2024-08-02,2024-08-23,TRX_USDT,ConsecDownDays,0.1236,0.1583,20,5.2485,46.6434,time_exit,MIXED,0.25
B,2024-08-22,2024-08-27,ZEC_USDT,ConsecDownDays,41.43,35.92428571,4,-1.0,-8.8426,stop,BEAR,0.25
B,2024-08-29,2024-09-04,ZEC_USDT,ConsecDownDays,33.24,28.17285714,5,-1.0,-8.9371,stop,BEAR,0.25
B,2024-09-04,2024-09-25,TRX_USDT,ConsecDownDays,0.15,0.15,20,0.0,0.0,time_exit,MIXED,0.25
B,2024-10-02,2024-10-23,AAVE_USDT,ConsecDownDays,139.14,149.61,20,0.4796,4.2756,time_exit,MIXED,0.25
B,2024-10-02,2024-10-23,BNB_USDT,ConsecDownDays,542.5,584.9,20,0.8791,7.8374,time_exit,MIXED,0.25
B,2024-10-03,2024-10-24,PEPE_USDT,ConsecDownDays,8.64e-06,1e-05,20,0.6437,5.7382,time_exit,MIXED,0.25
B,2024-10-17,2024-11-01,TAO_USDT,ConsecDownDays,578.3,454.08571429,14,-1.0,-8.9147,stop,MIXED,0.25
B,2024-10-25,2024-11-15,AAVE_USDT,ConsecDownDays,138.1,164.4,20,1.5079,13.5099,time_exit,BULL,0.25
B,2024-11-03,2024-11-24,APT_USDT,ConsecDownDays,8.19,12.52,20,2.7935,24.9662,time_exit,BULL,0.25
B,2024-11-03,2024-11-24,BNB_USDT,ConsecDownDays,557.7,659.65,20,2.7459,24.54,time_exit,BULL,0.25
B,2024-11-03,2024-11-24,BTC_USDT,ConsecDownDays,68775.99,97900.04,20,6.6202,59.1648,time_exit,BULL,0.25
B,2024-11-04,2024-11-25,TRX_USDT,ConsecDownDays,0.1629,0.1959,20,5.6757,50.724,time_exit,BULL,0.25
B,2024-11-13,2024-12-04,ZEC_USDT,ConsecDownDays,38.67,69.6,20,4.3397,38.7847,time_exit,BULL,0.25
B,2024-11-20,2024-12-11,PEPE_USDT,ConsecDownDays,1.876e-05,2.512e-05,20,0.9949,8.9247,time_exit,BULL,0.25
B,2024-12-10,2024-12-31,DASH_USDT,ConsecDownDays,45.57,37.91,20,-0.4896,-4.6346,time_exit,BULL,0.25
B,2024-12-21,2025-01-11,EIGEN_USDT,ConsecDownDays,3.768,3.102,20,-0.4419,-4.193,time_exit,MIXED,0.25
B,2024-12-21,2025-01-11,TRX_USDT,ConsecDownDays,0.2449,0.241,20,-0.0718,-0.6817,time_exit,MIXED,0.25
B,2025-01-09,2025-01-27,UNI_USDT,ConsecDownDays,12.867,10.956,17,-1.0,-9.477,stop,MIXED,0.25
B,2025-01-09,2025-01-30,AAVE_USDT,ConsecDownDays,281.13,315.44,20,0.6221,5.8957,time_exit,MIXED,0.25
B,2025-01-20,2025-02-02,ZEN_USDT,ConsecDownDays,22.3,14.83571429,12,-1.0,-9.4648,stop,MIXED,0.25
B,2025-01-27,2025-02-02,UNI_USDT,ConsecDownDays,11.006,8.88642857,5,-1.0,-9.4412,stop,MIXED,0.25
B,2025-01-26,2025-02-03,PHA_USDT,ConsecDownDays,0.2095,0.12492857,7,-1.0,-9.4648,stop,MIXED,0.25
B,2025-01-26,2025-02-03,SUI_USDT,ConsecDownDays,3.87,3.04868571,7,-1.0,-9.4648,stop,MIXED,0.25
B,2025-01-28,2025-02-03,LINK_USDT,ConsecDownDays,22.61,17.75428571,5,-1.0,-9.4412,stop,MIXED,0.25
B,2025-02-04,2025-02-25,LTC_USDT,ConsecDownDays,101.07,114.55,20,0.5509,5.1445,time_exit,MIXED,0.25
B,2025-02-08,2025-02-25,BTC_USDT,ConsecDownDays,96444.74,87889.91,16,-1.0,-9.3377,stop,MIXED,0.25
B,2025-03-29,2025-04-06,XRP_USDT,ConsecDownDays,2.1351,1.871,7,-1.0,-9.3272,stop,BEAR,0.25
B,2025-05-16,2025-06-06,ZEC_USDT,ConsecDownDays,40.36,48.17,20,1.2848,11.954,time_exit,MIXED,0.25
B,2025-05-19,2025-06-09,TRX_USDT,ConsecDownDays,0.2667,0.287,20,1.1024,10.2567,time_exit,MIXED,0.25
B,2025-06-15,2025-06-21,AAVE_USDT,ConsecDownDays,274.97,232.54714286,5,-1.0,-9.3594,stop,MIXED,0.25
B,2025-06-14,2025-06-22,XRP_USDT,ConsecDownDays,2.1394,1.95397143,7,-1.0,-9.3594,stop,MIXED,0.25
B,2025-06-15,2025-06-22,ZEC_USDT,ConsecDownDays,43.45,36.62857143,6,-1.0,-9.3594,stop,MIXED,0.25
B,2025-06-20,2025-07-11,VIRTUAL_USDT,ConsecDownDays,1.5462,1.7134,20,0.3974,3.7195,time_exit,MIXED,0.25
B,2025-06-21,2025-07-12,AAVE_USDT,ConsecDownDays,234.74,302.19,20,1.493,13.9388,time_exit,MIXED,0.25
B,2025-06-21,2025-07-12,BNB_USDT,ConsecDownDays,628.97,685.86,20,1.8454,17.2284,time_exit,MIXED,0.25
B,2025-08-01,2025-08-22,AAVE_USDT,ConsecDownDays,255.36,345.61,20,2.5104,23.5389,time_exit,MIXED,0.25
B,2025-08-01,2025-08-22,ADA_USDT,ConsecDownDays,0.7141,0.9314,20,1.8926,17.7461,time_exit,MIXED,0.25
B,2025-08-01,2025-08-22,BNB_USDT,ConsecDownDays,757.08,900.21,20,1.8274,17.1349,time_exit,MIXED,0.25
B,2025-08-01,2025-08-22,BTC_USDT,ConsecDownDays,113297.93,116935.99,20,0.6827,6.4015,time_exit,MIXED,0.25
B,2025-08-01,2025-08-22,HBAR_USDT,ConsecDownDays,0.24113,0.25692,20,0.3218,3.0176,time_exit,MIXED,0.25
B,2025-08-01,2025-08-22,LINK_USDT,ConsecDownDays,16.07,26.79,20,4.054,38.0123,time_exit,MIXED,0.25
B,2025-08-01,2025-08-22,SEI_USDT,ConsecDownDays,0.284,0.3238,20,0.7857,7.3668,time_exit,MIXED,0.25
B,2025-08-01,2025-08-22,SOL_USDT,ConsecDownDays,162.71,200.69,20,1.6522,15.492,time_exit,MIXED,0.25
B,2025-08-01,2025-08-22,SUI_USDT,ConsecDownDays,3.4592,3.7603,20,0.4645,4.3551,time_exit,MIXED,0.25
B,2025-08-01,2025-08-22,UNI_USDT,ConsecDownDays,9.037,11.438,20,1.4349,13.4543,time_exit,MIXED,0.25
B,2025-08-17,2025-09-07,BCH_USDT,ConsecDownDays,582.0,603.2,20,0.36,3.3757,time_exit,MIXED,0.25
B,2025-08-31,2025-09-21,XRP_USDT,ConsecDownDays,2.7757,2.9701,20,0.6032,5.877,time_exit,MIXED,0.25
B,2025-09-16,2025-09-22,ENA_USDT,ConsecDownDays,0.6981,0.57958571,5,-1.0,-9.7512,stop,MIXED,0.25
B,2025-09-22,2025-10-10,ENA_USDT,ConsecDownDays,0.5997,0.49808571,17,-1.0,-9.7415,stop,MIXED,0.25
B,2025-09-22,2025-10-10,XRP_USDT,ConsecDownDays,2.8526,2.63261429,17,-1.0,-9.7415,stop,MIXED,0.25
B,2025-09-23,2025-10-10,BCH_USDT,ConsecDownDays,556.7,511.18571429,16,-1.0,-9.7415,stop,MIXED,0.25
B,2025-09-23,2025-10-10,LINK_USDT,ConsecDownDays,21.52,19.1,16,-1.0,-9.7415,stop,MIXED,0.25
B,2025-09-23,2025-10-10,PENDLE_USDT,ConsecDownDays,4.699,4.04085714,16,-1.0,-9.7415,stop,MIXED,0.25
B,2025-09-23,2025-10-10,PENGU_USDT,ConsecDownDays,0.029353,0.02383386,16,-1.0,-9.7415,stop,MIXED,0.25
B,2025-09-23,2025-10-10,WLD_USDT,ConsecDownDays,1.306,0.97442857,16,-1.0,-9.7415,stop,MIXED,0.25
B,2025-09-25,2025-10-10,ETH_USDT,ConsecDownDays,3874.36,3523.12714286,14,-1.0,-9.7415,stop,MIXED,0.25
B,2025-09-25,2025-10-16,SOL_USDT,ConsecDownDays,192.74,184.85,20,-0.3203,-3.1204,time_exit,MIXED,0.25
B,2025-10-16,2025-11-06,ZEC_USDT,ConsecDownDays,205.07,535.84,20,3.0404,29.002,time_exit,BEAR,0.25
B,2025-10-17,2025-11-07,BNB_USDT,ConsecDownDays,1071.15,991.15,20,-0.3091,-2.9483,time_exit,BEAR,0.25
B,2025-11-14,2025-11-21,BNB_USDT,ConsecDownDays,915.25,804.74714286,6,-1.0,-9.604,stop,BEAR,0.25
B,2025-12-01,2025-12-22,DASH_USDT,ConsecDownDays,48.38,38.38,20,-0.6073,-5.8176,time_exit,BEAR,0.25
B,2025-12-24,2026-01-14,BCH_USDT,ConsecDownDays,568.7,597.4,20,0.4221,4.0372,time_exit,BEAR,0.25
B,2026-01-10,2026-01-31,ZEC_USDT,ConsecDownDays,375.76,292.83,20,-1.0,-9.5654,stop,BEAR,0.25
B,2026-01-22,2026-02-05,CHZ_USDT,ConsecDownDays,0.05088,0.04012857,13,-1.0,-9.5755,stop,BEAR,0.25
B,2026-04-18,2026-05-09,ZEC_USDT,ConsecDownDays,323.15,594.59,20,4.2048,40.0623,time_exit,BEAR,0.25
