symbol,entry_ts,exit_ts,r,funding,year,month
ADAUSDT,1599120000000,1599624000000,2.375450415794742,0.00010628,2020,2020-09
ETHUSDT,1599177600000,1599681600000,0.734426535659547,0.0001,2020,2020-09
BNBUSDT,1599177600000,1599393600000,-1.0,0.00032226,2020,2020-09
IOTAUSDT,1599998400000,1600502400000,0.1007897865036914,0.0001,2020,2020-09
ADAUSDT,1600027200000,1600531200000,0.5035618961998717,0.0001,2020,2020-09
BATUSDT,1600027200000,1600531200000,0.804486859263138,0.0001,2020,2020-09
ALGOUSDT,1600041600000,1600545600000,0.8684919195858609,0.0001,2020,2020-09
DASHUSDT,1600142400000,1600646400000,1.0428726388187497,0.0001,2020,2020-09
ATOMUSDT,1600171200000,1600675200000,0.9313186880151036,0.0001,2020,2020-09
IOSTUSDT,1600185600000,1600689600000,0.863976966105397,0.0001,2020,2020-09
ETHUSDT,1600286400000,1600300800000,-1.0,0.0001,2020,2020-09
ETCUSDT,1600430400000,1600934400000,1.309662519564999,0.0001,2020,2020-09
DOGEUSDT,1600444800000,1600948800000,1.9324485100951776,0.0001,2020,2020-09
BCHUSDT,1600603200000,1601107200000,0.9435130062541284,0.0001,2020,2020-09
BTCUSDT,1600704000000,1600977600000,-1.0,0.0001,2020,2020-09
BATUSDT,1601193600000,1601265600000,-1.0,0.0001,2020,2020-09
DASHUSDT,1601323200000,1601510400000,-1.0,0.0001,2020,2020-09
BANDUSDT,1601438400000,1601539200000,-1.0,0.0001,2020,2020-09
IOSTUSDT,1601582400000,1602086400000,1.216990002277298,0.0001,2020,2020-10
BANDUSDT,1601582400000,1602086400000,1.791772273491913,0.0001,2020,2020-10
DASHUSDT,1601611200000,1601985600000,-1.0,0.0001,2020,2020-10
ETHUSDT,1601625600000,1601827200000,-1.0,0.0001,2020,2020-10
BATUSDT,1601625600000,1602129600000,0.4811121450184159,0.0001,2020,2020-10
ETCUSDT,1601640000000,1602144000000,0.0368032828453707,0.0001,2020,2020-10
BCHUSDT,1601640000000,1601985600000,-1.0,0.0001,2020,2020-10
ADAUSDT,1601654400000,1601856000000,-1.0,0.0001,2020,2020-10
ALGOUSDT,1601668800000,1602172800000,0.1017667004435823,0.0001,2020,2020-10
ADAUSDT,1601971200000,1602259200000,-1.0,0.0001,2020,2020-10
IOTAUSDT,1601971200000,1602288000000,-1.0,0.0001,2020,2020-10
BATUSDT,1602604800000,1603108800000,0.301970581945202,0.0001,2020,2020-10
COMPUSDT,1602662400000,1603166400000,1.2656993018904432,0.0001,2020,2020-10
DOTUSDT,1602748800000,1603252800000,0.1167169336613136,0.0001,2020,2020-10
BANDUSDT,1602763200000,1603267200000,0.5486603068669347,0.0001,2020,2020-10
ALGOUSDT,1602763200000,1603267200000,0.773078981556094,0.0001,2020,2020-10
DASHUSDT,1602820800000,1603108800000,-1.0,0.0001,2020,2020-10
IOSTUSDT,1602820800000,1603324800000,0.1998738352540704,0.0001,2020,2020-10
IOTAUSDT,1602820800000,1603296000000,-1.0,0.0001,2020,2020-10
IOSTUSDT,1603454400000,1603958400000,1.7302538566679426,0.0001,2020,2020-10
ALGOUSDT,1603598400000,1604102400000,3.5887873173960787,0.00023856,2020,2020-10
ATOMUSDT,1603627200000,1604131200000,1.8718204657834507,0.00031846,2020,2020-10
BATUSDT,1603742400000,1604246400000,3.072729795380847,0.0001,2020,2020-10
COMPUSDT,1603742400000,1603771200000,-1.0,0.0001,2020,2020-10
IOTAUSDT,1603756800000,1603800000000,-1.0,0.0001,2020,2020-10
DOGEUSDT,1603900800000,1604404800000,0.6968403032175691,0.0001,2020,2020-10
ETCUSDT,1603900800000,1603987200000,-1.0,0.0001,2020,2020-10
DOTUSDT,1603987200000,1604491200000,0.3991994768827482,0.0001,2020,2020-10
COMPUSDT,1603987200000,1604491200000,1.066731155084863,0.0001,2020,2020-10
ETCUSDT,1604952000000,1605456000000,0.0548136274673485,0.0001,2020,2020-11
BNBUSDT,1605124800000,1605628800000,-0.5694253753868267,0.00041231,2020,2020-11
IOTAUSDT,1605124800000,1605600000000,-1.0,0.00016026,2020,2020-11
EGLDUSDT,1605182400000,1605686400000,0.3127701945956134,0.00023772,2020,2020-11
AVAXUSDT,1605196800000,1605297600000,-1.0,0.0001,2020,2020-11
IOSTUSDT,1605384000000,1605888000000,0.2915487061528639,0.0001,2020,2020-11
ALGOUSDT,1605427200000,1605859200000,-1.0,0.00027568,2020,2020-11
BATUSDT,1605441600000,1605600000000,-1.0,0.00072166,2020,2020-11
ICXUSDT,1605456000000,1605628800000,-1.0,0.00090729,2020,2020-11
BANDUSDT,1605484800000,1605585600000,-1.0,0.0001,2020,2020-11
ENJUSDT,1605744000000,1605960000000,-1.0,0.0001,2020,2020-11
IOTAUSDT,1605844800000,1605873600000,-1.0,0.00011545,2020,2020-11
COMPUSDT,1606377600000,1606881600000,-0.1195919364517742,0.0001,2020,2020-11
DOTUSDT,1606377600000,1606694400000,-1.0,0.0001,2020,2020-11
BANDUSDT,1606377600000,1606881600000,-0.1519263997960936,0.00033057,2020,2020-11
AVAXUSDT,1606392000000,1606896000000,-0.5104845964660752,0.0001,2020,2020-11
ATOMUSDT,1606435200000,1606939200000,-0.3514056887160854,0.0001,2020,2020-11
ENJUSDT,1606435200000,1606939200000,-1.0,0.00025783,2020,2020-11
ALGOUSDT,1606464000000,1606795200000,-1.0,0.0001,2020,2020-11
BATUSDT,1606478400000,1606752000000,-1.0,0.0001,2020,2020-11
AVAXUSDT,1607097600000,1607601600000,1.971684498290814,0.0001,2020,2020-12
FILUSDT,1607788800000,1608292800000,1.0922456372710632,0.0001,2020,2020-12
AVAXUSDT,1607932800000,1608292800000,-1.0,0.0001,2020,2020-12
ATOMUSDT,1608494400000,1608998400000,0.9943328509407384,0.00083727,2020,2020-12
BANDUSDT,1608537600000,1609041600000,1.6203260441315728,0.00022025,2020,2020-12
CRVUSDT,1608537600000,1609041600000,0.8872708978333247,0.00064908,2020,2020-12
DOTUSDT,1608552000000,1609027200000,-1.0,0.000282,2020,2020-12
ENJUSDT,1608552000000,1609056000000,0.126194839918641,0.0001609,2020,2020-12
AVAXUSDT,1608552000000,1608710400000,-1.0,0.00039284,2020,2020-12
IOTAUSDT,1608595200000,1608681600000,-1.0,0.00036407,2020,2020-12
ICXUSDT,1608609600000,1608897600000,-1.0,0.0001,2020,2020-12
ETCUSDT,1608609600000,1609113600000,0.2672803726316105,0.0001,2020,2020-12
BCHUSDT,1608724800000,1608897600000,-1.0,0.0001,2020,2020-12
ETCUSDT,1609228800000,1609660800000,-1.0,0.00020787,2020,2020-12
IOTAUSDT,1609243200000,1609718400000,-1.0,0.00065134,2020,2020-12
AAVEUSDT,1609243200000,1609300800000,-1.0,0.00049317,2020,2020-12
FILUSDT,1609516800000,1610020800000,-0.2281515576305947,0.0001,2021,2021-01
COMPUSDT,1609646400000,1609675200000,-1.0,0.0001,2021,2021-01
FILUSDT,1610121600000,1610236800000,-1.0,0.00098079,2021,2021-01
AXSUSDT,1610323200000,1610798400000,-1.0,0.0001,2021,2021-01
BELUSDT,1610366400000,1610640000000,-1.0,0.0001,2021,2021-01
FILUSDT,1610380800000,1610812800000,-1.0,0.0001,2021,2021-01
CRVUSDT,1610380800000,1610611200000,-1.0,0.0001,2021,2021-01
BATUSDT,1610380800000,1610755200000,-1.0,0.0001,2021,2021-01
FILUSDT,1611172800000,1611676800000,0.157765655868358,0.00044028,2021,2021-01
BCHUSDT,1614902400000,1615233600000,-1.0,0.0001,2021,2021-03
BANDUSDT,1614902400000,1615190400000,-1.0,0.0001,2021,2021-03
ETHUSDT,1614916800000,1615017600000,-1.0,0.00024885,2021,2021-03
CRVUSDT,1614945600000,1615204800000,-1.0,0.0001,2021,2021-03
AAVEUSDT,1614960000000,1615104000000,-1.0,0.0001,2021,2021-03
CRVUSDT,1615521600000,1615665600000,-1.0,0.00039058,2021,2021-03
1INCHUSDT,1615536000000,1615795200000,-1.0,0.001828,2021,2021-03
AAVEUSDT,1615550400000,1615651200000,-1.0,0.00148861,2021,2021-03
BANDUSDT,1615593600000,1615665600000,-1.0,0.0001,2021,2021-03
BELUSDT,1615593600000,1615636800000,-1.0,0.0001,2021,2021-03
CRVUSDT,1615780800000,1615824000000,-1.0,0.00111982,2021,2021-03
1INCHUSDT,1615838400000,1615910400000,-1.0,0.00102864,2021,2021-03
BCHUSDT,1615852800000,1616356800000,-0.2054949020504533,0.0001,2021,2021-03
GRTUSDT,1616270400000,1616774400000,1.411247318074203,0.00225915,2021,2021-03
AAVEUSDT,1616270400000,1616774400000,0.8489319795708065,0.00198808,2021,2021-03
AVAXUSDT,1616443200000,1616947200000,-0.0225025753893383,0.00182145,2021,2021-03
BANDUSDT,1616457600000,1616875200000,-1.0,0.00060249,2021,2021-03
CRVUSDT,1616472000000,1616515200000,-1.0,0.0001,2021,2021-03
1INCHUSDT,1616472000000,1616976000000,0.1886115969600302,0.0002416,2021,2021-03
AVAXUSDT,1617192000000,1617422400000,-1.0,0.00133039,2021,2021-03
GRTUSDT,1617782400000,1617940800000,-1.0,0.001637,2021,2021-04
AAVEUSDT,1617782400000,1618200000000,-1.0,0.00155429,2021,2021-04
AVAXUSDT,1618704000000,1619208000000,0.4379363977661609,0.00194742,2021,2021-04
DOTUSDT,1618704000000,1619208000000,0.6896878828952248,0.00225292,2021,2021-04
GRTUSDT,1618704000000,1619208000000,0.8187723342012379,0.00148831,2021,2021-04
EGLDUSDT,1618704000000,1618718400000,-1.0,0.00180002,2021,2021-04
BTCUSDT,1618704000000,1619208000000,1.07472353077677,0.00087572,2021,2021-04
ICXUSDT,1618718400000,1619222400000,1.3123292503144433,0.00098417,2021,2021-04
ATOMUSDT,1618732800000,1619236800000,-0.0736470890923579,0.00119358,2021,2021-04
1INCHUSDT,1618732800000,1619236800000,0.7122569235143553,0.00161874,2021,2021-04
AAVEUSDT,1618732800000,1619236800000,0.2519823850301427,0.00181524,2021,2021-04
BANDUSDT,1618747200000,1619251200000,0.4761503529422305,0.0001,2021,2021-04
ENJUSDT,1620129600000,1620216000000,-1.0,0.0001,2021,2021-05
COTIUSDT,1620129600000,1620216000000,-1.0,0.00010146,2021,2021-05
FILUSDT,1620144000000,1620273600000,-1.0,0.00015015,2021,2021-05
ICXUSDT,1620158400000,1620230400000,-1.0,0.0008821,2021,2021-05
ATOMUSDT,1620158400000,1620201600000,-1.0,0.00025813,2021,2021-05
IOSTUSDT,1620158400000,1620259200000,-1.0,0.00050097,2021,2021-05
GRTUSDT,1620158400000,1620273600000,-1.0,0.00059999,2021,2021-05
CRVUSDT,1620158400000,1620259200000,-1.0,0.0001532,2021,2021-05
BTCUSDT,1620172800000,1620230400000,-1.0,0.00066426,2021,2021-05
HBARUSDT,1620345600000,1620849600000,0.8208951203401543,0.00030513,2021,2021-05
BELUSDT,1620532800000,1621036800000,1.4693141146767403,0.00079834,2021,2021-05
GRTUSDT,1620576000000,1621080000000,0.6640414714764181,0.00046457,2021,2021-05
COTIUSDT,1620590400000,1621036800000,-1.0,0.00046042,2021,2021-05
DOTUSDT,1620691200000,1620777600000,-1.0,0.0001,2021,2021-05
CRVUSDT,1620691200000,1620777600000,-1.0,0.0001,2021,2021-05
ICXUSDT,1620691200000,1620777600000,-1.0,0.0001,2021,2021-05
ALGOUSDT,1620691200000,1621080000000,-1.0,0.0001,2021,2021-05
BTCUSDT,1620705600000,1621209600000,2.953394542255333,0.00039557,2021,2021-05
ATOMUSDT,1620849600000,1621036800000,-1.0,0.0001,2021,2021-05
DOTUSDT,1620849600000,1620878400000,-1.0,0.0004711,2021,2021-05
ALGOUSDT,1621209600000,1621713600000,1.9585615435730268,0.00023343,2021,2021-05
HBARUSDT,1621339200000,1621368000000,-1.0,0.0001,2021,2021-05
COTIUSDT,1621382400000,1621886400000,2.150395526331056,0.0001,2021,2021-05
ALICEUSDT,1621382400000,1621886400000,1.9274119301123367,0.0001,2021,2021-05
HBARUSDT,1621396800000,1621900800000,0.6501708307028462,0.0001,2021,2021-05
ANKRUSDT,1621411200000,1621915200000,0.9633240000858796,0.0001,2021,2021-05
ADAUSDT,1621411200000,1621512000000,-1.0,0.0001,2021,2021-05
CELRUSDT,1621555200000,1622059200000,0.3689920156014277,0.0001,2021,2021-05
HBARUSDT,1622174400000,1622678400000,-0.0152769229344491,0.0001,2021,2021-05
COTIUSDT,1622188800000,1622635200000,-1.0,0.0001,2021,2021-05
EGLDUSDT,1622232000000,1622736000000,-0.4479136993919512,0.0001,2021,2021-05
ADAUSDT,1622232000000,1622491200000,-1.0,0.0001,2021,2021-05
ETHUSDT,1622232000000,1622635200000,-1.0,0.0001,2021,2021-05
BATUSDT,1622275200000,1622707200000,-1.0,0.0001,2021,2021-05
HOTUSDT,1622289600000,1622692800000,-1.0,0.0001,2021,2021-05
CHRUSDT,1622289600000,1622491200000,-1.0,0.0001,2021,2021-05
ALICEUSDT,1622304000000,1622361600000,-1.0,0.0001,2021,2021-05
ENJUSDT,1622318400000,1622361600000,-1.0,0.0001,2021,2021-05
CELRUSDT,1622548800000,1623052800000,0.097380323556431,0.0001,2021,2021-06
ALICEUSDT,1622779200000,1623283200000,0.4856280117601536,0.0001,2021,2021-06
ETCUSDT,1622779200000,1623283200000,0.1209501968416728,0.0001,2021,2021-06
AXSUSDT,1622779200000,1623283200000,0.4711625012168953,0.0001,2021,2021-06
BCHUSDT,1622793600000,1623297600000,0.6497140438934526,0.0001,2021,2021-06
HOTUSDT,1622822400000,1623326400000,0.4170089370061308,0.0001,2021,2021-06
EGLDUSDT,1622822400000,1623326400000,0.5526379825154175,0.0001,2021,2021-06
COMPUSDT,1622836800000,1623340800000,1.593410751308891,0.0001,2021,2021-06
ENJUSDT,1622851200000,1623355200000,1.4209734370497116,0.0001,2021,2021-06
BELUSDT,1622851200000,1623355200000,0.9444927099398592,0.0001,2021,2021-06
DOGEUSDT,1623096000000,1623600000000,0.6348802070078985,0.0001,2021,2021-06
CRVUSDT,1623369600000,1623873600000,0.5547237703906471,0.0001,2021,2021-06
AXSUSDT,1623456000000,1623801600000,-1.0,0.0001,2021,2021-06
ALGOUSDT,1623470400000,1623614400000,-1.0,0.0001,2021,2021-06
AVAXUSDT,1623801600000,1624305600000,2.1671921972998165,0.0001,2021,2021-06
ALICEUSDT,1623801600000,1624305600000,2.3667765050202707,0.0001,2021,2021-06
ATOMUSDT,1623830400000,1623888000000,-1.0,0.0001,2021,2021-06
DASHUSDT,1623844800000,1624348800000,4.373686699037702,0.0001,2021,2021-06
COTIUSDT,1623844800000,1624348800000,2.5011270948098487,0.0001,2021,2021-06
BELUSDT,1623873600000,1623945600000,-1.0,0.0001,2021,2021-06
ADAUSDT,1623873600000,1624377600000,3.498247200535647,0.0001,2021,2021-06
ETHUSDT,1623873600000,1624377600000,3.53427518059183,0.0001,2021,2021-06
HOTUSDT,1623873600000,1624377600000,3.71574994074153,0.0001,2021,2021-06
BANDUSDT,1623931200000,1624435200000,3.3332589547669627,0.0001,2021,2021-06
BATUSDT,1623974400000,1624478400000,2.306237870355369,0.0001,2021,2021-06
DOTUSDT,1624017600000,1624521600000,2.9259656636663323,0.0001,2021,2021-06
DOTUSDT,1625054400000,1625428800000,-1.0,0.0001,2021,2021-06
COTIUSDT,1625112000000,1625616000000,-0.2028487704824328,0.0001,2021,2021-07
HOTUSDT,1625126400000,1625630400000,-0.368255079655457,0.0001,2021,2021-07
CELRUSDT,1625155200000,1625400000000,-1.0,0.0001,2021,2021-07
CHZUSDT,1625155200000,1625616000000,-1.0,0.0001,2021,2021-07
ALGOUSDT,1625184000000,1625342400000,-1.0,0.0001,2021,2021-07
BTCUSDT,1625184000000,1625328000000,-1.0,0.0001,2021,2021-07
AVAXUSDT,1625198400000,1625371200000,-1.0,0.0001,2021,2021-07
ALICEUSDT,1625241600000,1625371200000,-1.0,0.0001,2021,2021-07
FILUSDT,1625270400000,1625774400000,0.5342915561214369,0.0001,2021,2021-07
DOTUSDT,1625486400000,1625544000000,-1.0,0.0001,2021,2021-07
HBARUSDT,1625500800000,1626004800000,1.1713792374038374,0.0001,2021,2021-07
DASHUSDT,1625529600000,1626033600000,0.7204209160953929,0.0001,2021,2021-07
BTCUSDT,1625702400000,1626206400000,0.6654088912886288,0.0001,2021,2021-07
HOTUSDT,1625716800000,1626220800000,0.7750245346823111,0.0001,2021,2021-07
COTIUSDT,1625716800000,1626220800000,0.4318827733029914,0.0001,2021,2021-07
1000SHIBUSDT,1625731200000,1626235200000,2.3129698853911447,0.0001,2021,2021-07
IOSTUSDT,1625745600000,1626249600000,1.204985694625615,0.0001,2021,2021-07
BCHUSDT,1625745600000,1626249600000,1.563063579739309,0.0001,2021,2021-07
ADAUSDT,1625760000000,1626264000000,1.7086379296174772,0.0001,2021,2021-07
ETHUSDT,1625788800000,1626292800000,1.0224555730953648,0.0001,2021,2021-07
ALGOUSDT,1626105600000,1626609600000,1.2179845308461,0.0001,2021,2021-07
CHZUSDT,1626148800000,1626321600000,-1.0,0.0001,2021,2021-07
ATOMUSDT,1626206400000,1626710400000,1.6570032865254654,0.0001,2021,2021-07
ENJUSDT,1626220800000,1626264000000,-1.0,0.0001,2021,2021-07
BELUSDT,1626235200000,1626264000000,-1.0,0.0001,2021,2021-07
BANDUSDT,1626235200000,1626739200000,1.9541229755895453,0.0001,2021,2021-07
ENJUSDT,1626422400000,1626926400000,0.3889184362991552,0.0001,2021,2021-07
CHZUSDT,1626465600000,1626969600000,0.1820643003339562,0.0001,2021,2021-07
ALICEUSDT,1626480000000,1626984000000,-0.5207484683757648,0.0001,2021,2021-07
BELUSDT,1626753600000,1626955200000,-1.0,0.0001,2021,2021-07
1000SHIBUSDT,1627344000000,1627790400000,-1.0,0.0001,2021,2021-07
COMPUSDT,1627632000000,1627776000000,-1.0,0.0001,2021,2021-07
ALGOUSDT,1627862400000,1628265600000,-1.0,0.0001,2021,2021-08
1000SHIBUSDT,1627920000000,1628294400000,-1.0,0.00015535,2021,2021-08
DOGEUSDT,1627963200000,1628265600000,-1.0,0.0001,2021,2021-08
CRVUSDT,1628006400000,1628164800000,-1.0,0.0001,2021,2021-08
1INCHUSDT,1628049600000,1628078400000,-1.0,0.0001,2021,2021-08
ALGOUSDT,1629273600000,1629302400000,-1.0,0.0001,2021,2021-08
BTCDOMUSDT,1629720000000,1629820800000,-1.0,0.0002818,2021,2021-08
COMPUSDT,1629806400000,1630310400000,0.5382729941705958,0.00103357,2021,2021-08
BTCDOMUSDT,1630324800000,1630828800000,5.9378569841895095,0.00052219,2021,2021-08
DOGEUSDT,1631016000000,1631520000000,0.5457418444551759,0.0007534,2021,2021-09
BNBUSDT,1631016000000,1631520000000,0.5423552502845786,0.00070154,2021,2021-09
COTIUSDT,1631016000000,1631246400000,-1.0,0.00051574,2021,2021-09
1000SHIBUSDT,1631016000000,1631102400000,-1.0,0.00064177,2021,2021-09
AAVEUSDT,1631016000000,1631520000000,0.6097522543502177,0.00058695,2021,2021-09
ENJUSDT,1631016000000,1631520000000,0.549022806769318,0.00066527,2021,2021-09
BELUSDT,1631016000000,1631520000000,0.536335170334746,0.00040112,2021,2021-09
DASHUSDT,1631030400000,1631534400000,0.4206164601134743,0.0004267,2021,2021-09
ETCUSDT,1631030400000,1631534400000,0.281251377109409,0.00084093,2021,2021-09
HOTUSDT,1631030400000,1631534400000,0.1338891347067236,0.00042805,2021,2021-09
1000SHIBUSDT,1631332800000,1631808000000,-1.0,0.0001,2021,2021-09
GRTUSDT,1631851200000,1632355200000,1.3308896619664716,0.0001,2021,2021-09
GTCUSDT,1631880000000,1632384000000,1.3268132375690098,0.00013382,2021,2021-09
DASHUSDT,1631894400000,1632398400000,1.7365777597494647,0.0001,2021,2021-09
COMPUSDT,1631908800000,1632412800000,1.2722902111581325,0.0001,2021,2021-09
BELUSDT,1631923200000,1632427200000,1.309922655022881,0.0001,2021,2021-09
AAVEUSDT,1632024000000,1632528000000,2.9574263183869816,0.0001,2021,2021-09
CHRUSDT,1632038400000,1632542400000,1.56861454279635,0.0001,2021,2021-09
ALICEUSDT,1632038400000,1632542400000,1.7912132559681633,0.00022709,2021,2021-09
ETHUSDT,1632038400000,1632542400000,2.3965621635968053,0.0001,2021,2021-09
1INCHUSDT,1632067200000,1632571200000,1.9865376624526203,0.0001,2021,2021-09
1000SHIBUSDT,1632470400000,1632974400000,-0.1643393617154822,0.0001,2021,2021-09
ADAUSDT,1632729600000,1633233600000,-0.2329198958313341,0.0001,2021,2021-09
BTCDOMUSDT,1633190400000,1633305600000,-1.0,0.0001,2021,2021-10
COMPUSDT,1633305600000,1633809600000,-0.5984007557829837,0.0001,2021,2021-10
GTCUSDT,1633881600000,1634284800000,-1.0,0.00025995,2021,2021-10
GRTUSDT,1633896000000,1634184000000,-1.0,0.00017142,2021,2021-10
CHRUSDT,1633896000000,1634112000000,-1.0,0.0001,2021,2021-10
BANDUSDT,1633896000000,1634212800000,-1.0,0.0002863,2021,2021-10
AAVEUSDT,1633896000000,1634198400000,-1.0,0.00032075,2021,2021-10
COMPUSDT,1633910400000,1634414400000,-0.1639490983026456,0.00038121,2021,2021-10
BELUSDT,1633910400000,1634083200000,-1.0,0.0001,2021,2021-10
ADAUSDT,1633953600000,1634457600000,0.389264544649102,0.00030355,2021,2021-10
DOGEUSDT,1633953600000,1634457600000,-0.1000729387071734,0.0001,2021,2021-10
IOSTUSDT,1633953600000,1634457600000,0.5784308966294865,0.0001,2021,2021-10
IOTAUSDT,1634270400000,1634774400000,0.0926107440751272,0.0001,2021,2021-10
CHRUSDT,1634299200000,1634313600000,-1.0,0.0001,2021,2021-10
ALICEUSDT,1634457600000,1634961600000,-0.2171282316583344,0.00055917,2021,2021-10
C98USDT,1634472000000,1634774400000,-1.0,0.00064033,2021,2021-10
AVAXUSDT,1634486400000,1634745600000,-1.0,0.00040444,2021,2021-10
ETCUSDT,1634500800000,1634760000000,-1.0,0.00048178,2021,2021-10
IOTXUSDT,1634500800000,1634601600000,-1.0,0.00057684,2021,2021-10
HBARUSDT,1634515200000,1634659200000,-1.0,0.00056441,2021,2021-10
COMPUSDT,1634529600000,1634745600000,-1.0,0.0001,2021,2021-10
AAVEUSDT,1634601600000,1634745600000,-1.0,0.00030548,2021,2021-10
ENJUSDT,1634688000000,1634731200000,-1.0,0.00018302,2021,2021-10
IOTXUSDT,1634846400000,1635307200000,-1.0,0.00087498,2021,2021-10
ADAUSDT,1635004800000,1635508800000,1.7606773571479533,0.00028852,2021,2021-10
COMPUSDT,1635048000000,1635206400000,-1.0,0.000662,2021,2021-10
ALICEUSDT,1635091200000,1635148800000,-1.0,0.00078953,2021,2021-10
HOTUSDT,1635105600000,1635148800000,-1.0,0.00047079,2021,2021-10
BATUSDT,1635105600000,1635235200000,-1.0,0.00039051,2021,2021-10
ETCUSDT,1635307200000,1635638400000,-1.0,0.0001,2021,2021-10
IOSTUSDT,1635307200000,1635724800000,-1.0,0.00067261,2021,2021-10
ICXUSDT,1635307200000,1635465600000,-1.0,0.00020701,2021,2021-10
